link_id,lanes,length,from_node_id,to_node_id,FT,AT,dir_flag,time_period,assignment_period,volume,speed,speed_limit,Date,volume_pl
137,3,1.3,1,2,1,1,1,0945_1000,0900_1400,700,61,70,1/30/2016,233.3333333
137,1,1.3,1,2,0,1,1,1000_1015,0900_1400,163,70,70,1/30/2016,163
137,3,1.3,1,2,1,1,1,1000_1015,0900_1400,688,63,70,1/30/2016,229.3333333
137,1,1.3,1,2,0,1,1,1015_1030,0900_1400,176,71,70,1/30/2016,176
137,3,1.3,1,2,1,1,1,1015_1030,0900_1400,707,62.66666667,70,1/30/2016,235.6666667
137,1,1.3,1,2,0,1,1,1030_1045,0900_1400,168,71.33333333,70,1/30/2016,168
137,3,1.3,1,2,1,1,1,1030_1045,0900_1400,749,60.77777778,70,1/30/2016,249.6666667
137,1,1.3,1,2,0,1,1,1045_1100,0900_1400,178,70.33333333,70,1/30/2016,178
137,3,1.3,1,2,1,1,1,1045_1100,0900_1400,781,62.44444444,70,1/30/2016,260.3333333
137,1,1.3,1,2,0,1,1,1100_1115,0900_1400,175,72,70,1/30/2016,175
137,3,1.3,1,2,1,1,1,1100_1115,0900_1400,768,62.22222222,70,1/30/2016,256
137,1,1.3,1,2,0,1,1,1115_1130,0900_1400,170,71.33333333,70,1/30/2016,170
137,3,1.3,1,2,1,1,1,1115_1130,0900_1400,813,62.11111111,70,1/30/2016,271
137,1,1.3,1,2,0,1,1,1130_1145,0900_1400,208,72.33333333,70,1/30/2016,208
137,3,1.3,1,2,1,1,1,1130_1145,0900_1400,831,61.77777778,70,1/30/2016,277
137,1,1.3,1,2,0,1,1,1145_1200,0900_1400,176,73,70,1/30/2016,176
137,3,1.3,1,2,1,1,1,1145_1200,0900_1400,740,61.55555556,70,1/30/2016,246.6666667
137,1,1.3,1,2,0,1,1,1200_1215,0900_1400,202,72.33333333,70,1/30/2016,202
137,3,1.3,1,2,1,1,1,1200_1215,0900_1400,781,62,70,1/30/2016,260.3333333
137,1,1.3,1,2,0,1,1,1215_1230,0900_1400,257,72,70,1/30/2016,257
137,3,1.3,1,2,1,1,1,1215_1230,0900_1400,800,62.22222222,70,1/30/2016,266.6666667
137,1,1.3,1,2,0,1,1,1230_1245,0900_1400,248,71,70,1/30/2016,248
137,3,1.3,1,2,1,1,1,1230_1245,0900_1400,812,62,70,1/30/2016,270.6666667
137,1,1.3,1,2,0,1,1,1245_1300,0900_1400,190,72.33333333,70,1/30/2016,190
137,3,1.3,1,2,1,1,1,1245_1300,0900_1400,828,62,70,1/30/2016,276
137,1,1.3,1,2,0,1,1,1300_1315,0900_1400,233,71.33333333,70,1/30/2016,233
137,3,1.3,1,2,1,1,1,1300_1315,0900_1400,898,62.33333333,70,1/30/2016,299.3333333
137,1,1.3,1,2,0,1,1,1315_1330,0900_1400,224,71.66666667,70,1/30/2016,224
137,3,1.3,1,2,1,1,1,1315_1330,0900_1400,888,62.55555556,70,1/30/2016,296
137,1,1.3,1,2,0,1,1,1330_1345,0900_1400,276,71,70,1/30/2016,276
137,3,1.3,1,2,1,1,1,1330_1345,0900_1400,927,62.11111111,70,1/30/2016,309
137,1,1.3,1,2,0,1,1,1345_1400,0900_1400,286,72.33333333,70,1/30/2016,286
137,3,1.3,1,2,1,1,1,1345_1400,0900_1400,855,62.44444444,70,1/30/2016,285
137,1,1.3,1,2,0,1,1,1400_1415,1400_1800,258,73,70,1/30/2016,258
137,3,1.3,1,2,1,1,1,1400_1415,1400_1800,839,62.88888889,70,1/30/2016,279.6666667
137,1,1.3,1,2,0,1,1,1415_1430,1400_1800,280,73.33333333,70,1/30/2016,280
137,3,1.3,1,2,1,1,1,1415_1430,1400_1800,851,63.33333333,70,1/30/2016,283.6666667
137,1,1.3,1,2,0,1,1,1430_1445,1400_1800,267,71,70,1/30/2016,267
137,3,1.3,1,2,1,1,1,1430_1445,1400_1800,893,61.77777778,70,1/30/2016,297.6666667
137,1,1.3,1,2,0,1,1,1445_1500,1400_1800,235,72,70,1/30/2016,235
137,3,1.3,1,2,1,1,1,1445_1500,1400_1800,897,62.66666667,70,1/30/2016,299
137,1,1.3,1,2,0,1,1,1500_1515,1400_1800,246,71.66666667,70,1/30/2016,246
137,3,1.3,1,2,1,1,1,1500_1515,1400_1800,903,62.33333333,70,1/30/2016,301
137,1,1.3,1,2,0,1,1,1515_1530,1400_1800,269,71,70,1/30/2016,269
137,3,1.3,1,2,1,1,1,1515_1530,1400_1800,912,60.77777778,70,1/30/2016,304
137,1,1.3,1,2,0,1,1,1530_1545,1400_1800,258,69.66666667,70,1/30/2016,258
137,3,1.3,1,2,1,1,1,1530_1545,1400_1800,902,61.33333333,70,1/30/2016,300.6666667
137,1,1.3,1,2,0,1,1,1545_1600,1400_1800,186,70.66666667,70,1/30/2016,186
137,3,1.3,1,2,1,1,1,1545_1600,1400_1800,715,61.88888889,70,1/30/2016,238.3333333
137,1,1.3,1,2,0,1,1,1600_1615,1400_1800,221,72.66666667,70,1/30/2016,221
137,3,1.3,1,2,1,1,1,1600_1615,1400_1800,773,60.66666667,70,1/30/2016,257.6666667
137,1,1.3,1,2,0,1,1,1615_1630,1400_1800,230,71,70,1/30/2016,230
137,3,1.3,1,2,1,1,1,1615_1630,1400_1800,808,62.66666667,70,1/30/2016,269.3333333
137,1,1.3,1,2,0,1,1,1630_1645,1400_1800,244,72.66666667,70,1/30/2016,244
137,3,1.3,1,2,1,1,1,1630_1645,1400_1800,897,62.11111111,70,1/30/2016,299
137,1,1.3,1,2,0,1,1,1645_1700,1400_1800,258,72.33333333,70,1/30/2016,258
137,3,1.3,1,2,1,1,1,1645_1700,1400_1800,842,61.77777778,70,1/30/2016,280.6666667
137,1,1.3,1,2,0,1,1,1700_1715,1400_1800,245,70,70,1/30/2016,245
137,3,1.3,1,2,1,1,1,1700_1715,1400_1800,832,61.55555556,70,1/30/2016,277.3333333
137,1,1.3,1,2,0,1,1,1715_1730,1400_1800,308,62,70,1/30/2016,308
137,3,1.3,1,2,1,1,1,1715_1730,1400_1800,902,53.11111111,70,1/30/2016,300.6666667
137,1,1.3,1,2,0,1,1,1730_1745,1400_1800,291,52,70,1/30/2016,291
137,3,1.3,1,2,1,1,1,1730_1745,1400_1800,1101,46.22222222,70,1/30/2016,367
137,1,1.3,1,2,0,1,1,1745_1800,1400_1800,290,47.33333333,70,1/30/2016,290
137,3,1.3,1,2,1,1,1,1745_1800,1400_1800,1022,36,70,1/30/2016,340.6666667
137,1,1.3,1,2,0,1,1,1800_1815,1800_0600,299,48,70,1/30/2016,299
137,3,1.3,1,2,1,1,1,1800_1815,1800_0600,1072,35.66666667,70,1/30/2016,357.3333333
137,1,1.3,1,2,0,1,1,1815_1830,1800_0600,308,46,70,1/30/2016,308
137,3,1.3,1,2,1,1,1,1815_1830,1800_0600,1026,40.11111111,70,1/30/2016,342
137,1,1.3,1,2,0,1,1,1830_1845,1800_0600,283,46.33333333,70,1/30/2016,283
137,3,1.3,1,2,1,1,1,1830_1845,1800_0600,1017,36.11111111,70,1/30/2016,339
137,1,1.3,1,2,0,1,1,1845_1900,1800_0600,256,47.33333333,70,1/30/2016,256
137,3,1.3,1,2,1,1,1,1845_1900,1800_0600,981,40.66666667,70,1/30/2016,327
137,1,1.3,1,2,0,1,1,1900_1915,1800_0600,215,68.33333333,70,1/30/2016,215
137,3,1.3,1,2,1,1,1,1900_1915,1800_0600,782,59.44444444,70,1/30/2016,260.6666667
137,1,1.3,1,2,0,1,1,1915_1930,1800_0600,177,72.33333333,70,1/30/2016,177
137,3,1.3,1,2,1,1,1,1915_1930,1800_0600,752,61.77777778,70,1/30/2016,250.6666667
137,1,1.3,1,2,0,1,1,1930_1945,1800_0600,179,72.33333333,70,1/30/2016,179
137,3,1.3,1,2,1,1,1,1930_1945,1800_0600,682,61.22222222,70,1/30/2016,227.3333333
137,1,1.3,1,2,0,1,1,1945_2000,1800_0600,136,72,70,1/30/2016,136
137,3,1.3,1,2,1,1,1,1945_2000,1800_0600,651,61.33333333,70,1/30/2016,217
137,1,1.3,1,2,0,1,1,2000_2015,1800_0600,156,72,70,1/30/2016,156
137,3,1.3,1,2,1,1,1,2000_2015,1800_0600,676,62,70,1/30/2016,225.3333333
137,1,1.3,1,2,0,1,1,2015_2030,1800_0600,160,70.66666667,70,1/30/2016,160
137,3,1.3,1,2,1,1,1,2015_2030,1800_0600,662,60.66666667,70,1/30/2016,220.6666667
137,1,1.3,1,2,0,1,1,2030_2045,1800_0600,135,71.66666667,70,1/30/2016,135
137,3,1.3,1,2,1,1,1,2030_2045,1800_0600,610,62.11111111,70,1/30/2016,203.3333333
137,1,1.3,1,2,0,1,1,2045_2100,1800_0600,120,73,70,1/30/2016,120
137,3,1.3,1,2,1,1,1,2045_2100,1800_0600,534,60.77777778,70,1/30/2016,178
137,1,1.3,1,2,0,1,1,2100_2115,1800_0600,84,73.66666667,70,1/30/2016,84
137,3,1.3,1,2,1,1,1,2100_2115,1800_0600,496,60.55555556,70,1/30/2016,165.3333333
137,1,1.3,1,2,0,1,1,2115_2130,1800_0600,77,67.33333333,70,1/30/2016,77
137,3,1.3,1,2,1,1,1,2115_2130,1800_0600,486,61.22222222,70,1/30/2016,162
137,1,1.3,1,2,0,1,1,2130_2145,1800_0600,43,71.33333333,70,1/30/2016,43
137,3,1.3,1,2,1,1,1,2130_2145,1800_0600,339,61.55555556,70,1/30/2016,113
137,1,1.3,1,2,0,1,1,2145_2200,1800_0600,35,70,70,1/30/2016,35
137,3,1.3,1,2,1,1,1,2145_2200,1800_0600,305,61.11111111,70,1/30/2016,101.6666667
137,1,1.3,1,2,0,1,1,2200_2215,1800_0600,29,70.33333333,70,1/30/2016,29
137,3,1.3,1,2,1,1,1,2200_2215,1800_0600,209,59.88888889,70,1/30/2016,69.66666667
137,1,1.3,1,2,0,1,1,2215_2230,1800_0600,26,72,70,1/30/2016,26
137,3,1.3,1,2,1,1,1,2215_2230,1800_0600,203,61.33333333,70,1/30/2016,67.66666667
137,1,1.3,1,2,0,1,1,2230_2245,1800_0600,25,69,70,1/30/2016,25
137,3,1.3,1,2,1,1,1,2230_2245,1800_0600,206,60.55555556,70,1/30/2016,68.66666667
137,1,1.3,1,2,0,1,1,2245_2300,1800_0600,17,64.33333333,70,1/30/2016,17
137,3,1.3,1,2,1,1,1,2245_2300,1800_0600,159,61.22222222,70,1/30/2016,53
137,1,1.3,1,2,0,1,1,2300_2315,1800_0600,19,70,70,1/30/2016,19
137,3,1.3,1,2,1,1,1,2300_2315,1800_0600,138,62.77777778,70,1/30/2016,46
137,1,1.3,1,2,0,1,1,2315_2330,1800_0600,25,71.33333333,70,1/30/2016,25
137,3,1.3,1,2,1,1,1,2315_2330,1800_0600,206,59.77777778,70,1/30/2016,68.66666667
137,1,1.3,1,2,0,1,1,2330_2345,1800_0600,17,75,70,1/30/2016,17
137,3,1.3,1,2,1,1,1,2330_2345,1800_0600,151,60.33333333,70,1/30/2016,50.33333333
137,1,1.3,1,2,0,1,1,2345_0000,1800_0600,18,73.66666667,70,1/30/2016,18
137,3,1.3,1,2,1,1,1,2345_0000,1800_0600,105,58.88888889,70,1/30/2016,35
137,1,1.3,1,2,0,1,1,0000_0015,1800_0600,10,69,70,1/31/2016,10
137,3,1.3,1,2,1,1,1,0000_0015,1800_0600,146,60,70,1/31/2016,48.66666667
137,1,1.3,1,2,0,1,1,0015_0030,1800_0600,14,68.33333333,70,1/31/2016,14
137,3,1.3,1,2,1,1,1,0015_0030,1800_0600,119,58.55555556,70,1/31/2016,39.66666667
137,1,1.3,1,2,0,1,1,0030_0045,1800_0600,18,72,70,1/31/2016,18
137,3,1.3,1,2,1,1,1,0030_0045,1800_0600,110,61.22222222,70,1/31/2016,36.66666667
137,1,1.3,1,2,0,1,1,0045_0100,1800_0600,12,70.66666667,70,1/31/2016,12
137,3,1.3,1,2,1,1,1,0045_0100,1800_0600,143,62.44444444,70,1/31/2016,47.66666667
137,1,1.3,1,2,0,1,1,0100_0115,1800_0600,13,70,70,1/31/2016,13
137,3,1.3,1,2,1,1,1,0100_0115,1800_0600,103,62.66666667,70,1/31/2016,34.33333333
137,1,1.3,1,2,0,1,1,0115_0130,1800_0600,16,65.33333333,70,1/31/2016,16
137,3,1.3,1,2,1,1,1,0115_0130,1800_0600,91,59.33333333,70,1/31/2016,30.33333333
137,1,1.3,1,2,0,1,1,0130_0145,1800_0600,5,67.66666667,70,1/31/2016,5
137,3,1.3,1,2,1,1,1,0130_0145,1800_0600,77,60,70,1/31/2016,25.66666667
137,1,1.3,1,2,0,1,1,0145_0200,1800_0600,5,70.33333333,70,1/31/2016,5
137,3,1.3,1,2,1,1,1,0145_0200,1800_0600,108,60.66666667,70,1/31/2016,36
137,1,1.3,1,2,0,1,1,0200_0215,1800_0600,5,72.5,70,1/31/2016,5
137,3,1.3,1,2,1,1,1,0200_0215,1800_0600,82,62.66666667,70,1/31/2016,27.33333333
137,1,1.3,1,2,0,1,1,0215_0230,1800_0600,7,70.66666667,70,1/31/2016,7
137,3,1.3,1,2,1,1,1,0215_0230,1800_0600,85,62.22222222,70,1/31/2016,28.33333333
137,1,1.3,1,2,0,1,1,0230_0245,1800_0600,9,71.33333333,70,1/31/2016,9
137,3,1.3,1,2,1,1,1,0230_0245,1800_0600,126,60.11111111,70,1/31/2016,42
137,1,1.3,1,2,0,1,1,0245_0300,1800_0600,12,70.66666667,70,1/31/2016,12
137,3,1.3,1,2,1,1,1,0245_0300,1800_0600,126,61.66666667,70,1/31/2016,42
137,1,1.3,1,2,0,1,1,0300_0315,1800_0600,5,71,70,1/31/2016,5
137,3,1.3,1,2,1,1,1,0300_0315,1800_0600,112,61.77777778,70,1/31/2016,37.33333333
137,1,1.3,1,2,0,1,1,0315_0330,1800_0600,9,69.66666667,70,1/31/2016,9
137,3,1.3,1,2,1,1,1,0315_0330,1800_0600,116,59.77777778,70,1/31/2016,38.66666667
137,1,1.3,1,2,0,1,1,0330_0345,1800_0600,8,72.33333333,70,1/31/2016,8
137,3,1.3,1,2,1,1,1,0330_0345,1800_0600,58,60.22222222,70,1/31/2016,19.33333333
137,1,1.3,1,2,0,1,1,0345_0400,1800_0600,3,67,70,1/31/2016,3
137,3,1.3,1,2,1,1,1,0345_0400,1800_0600,50,60.11111111,70,1/31/2016,16.66666667
137,1,1.3,1,2,0,1,1,0400_0415,1800_0600,7,63.66666667,70,1/31/2016,7
137,3,1.3,1,2,1,1,1,0400_0415,1800_0600,76,61.66666667,70,1/31/2016,25.33333333
137,1,1.3,1,2,0,1,1,0415_0430,1800_0600,6,77.66666667,70,1/31/2016,6
137,3,1.3,1,2,1,1,1,0415_0430,1800_0600,64,60.77777778,70,1/31/2016,21.33333333
137,1,1.3,1,2,0,1,1,0430_0445,1800_0600,2,76.5,70,1/31/2016,2
137,3,1.3,1,2,1,1,1,0430_0445,1800_0600,75,60.22222222,70,1/31/2016,25
137,1,1.3,1,2,0,1,1,0445_0500,1800_0600,4,74,70,1/31/2016,4
137,3,1.3,1,2,1,1,1,0445_0500,1800_0600,54,58.66666667,70,1/31/2016,18
137,1,1.3,1,2,0,1,1,0500_0515,1800_0600,7,66.33333333,70,1/31/2016,7
137,3,1.3,1,2,1,1,1,0500_0515,1800_0600,46,57.77777778,70,1/31/2016,15.33333333
137,1,1.3,1,2,0,1,1,0515_0530,1800_0600,4,72,70,1/31/2016,4
137,3,1.3,1,2,1,1,1,0515_0530,1800_0600,47,57.22222222,70,1/31/2016,15.66666667
137,1,1.3,1,2,0,1,1,0530_0545,1800_0600,1,73,70,1/31/2016,1
137,3,1.3,1,2,1,1,1,0530_0545,1800_0600,66,62.77777778,70,1/31/2016,22
137,1,1.3,1,2,0,1,1,0545_0600,1800_0600,4,74,70,1/31/2016,4
137,3,1.3,1,2,1,1,1,0545_0600,1800_0600,128,59.77777778,70,1/31/2016,42.66666667
137,3,1.3,1,2,1,1,1,0600_0615,0600_0900,148,57.88888889,70,1/31/2016,49.33333333
137,1,1.3,1,2,0,1,1,0615_0630,0600_0900,14,72,70,1/31/2016,14
137,3,1.3,1,2,1,1,1,0615_0630,0600_0900,171,60.22222222,70,1/31/2016,57
137,1,1.3,1,2,0,1,1,0630_0645,0600_0900,29,70,70,1/31/2016,29
137,3,1.3,1,2,1,1,1,0630_0645,0600_0900,270,58.22222222,70,1/31/2016,90
137,1,1.3,1,2,0,1,1,0645_0700,0600_0900,31,70,70,1/31/2016,31
137,3,1.3,1,2,1,1,1,0645_0700,0600_0900,314,59.55555556,70,1/31/2016,104.6666667
137,1,1.3,1,2,0,1,1,0700_0715,0600_0900,38,73,70,1/31/2016,38
137,3,1.3,1,2,1,1,1,0700_0715,0600_0900,273,60.55555556,70,1/31/2016,91
137,1,1.3,1,2,0,1,1,0715_0730,0600_0900,57,72,70,1/31/2016,57
137,3,1.3,1,2,1,1,1,0715_0730,0600_0900,336,60.44444444,70,1/31/2016,112
137,1,1.3,1,2,0,1,1,0730_0745,0600_0900,54,69.66666667,70,1/31/2016,54
137,3,1.3,1,2,1,1,1,0730_0745,0600_0900,390,60.33333333,70,1/31/2016,130
137,1,1.3,1,2,0,1,1,0745_0800,0600_0900,56,73.33333333,70,1/31/2016,56
137,3,1.3,1,2,1,1,1,0745_0800,0600_0900,380,61.44444444,70,1/31/2016,126.6666667
137,1,1.3,1,2,0,1,1,0800_0815,0600_0900,58,72.33333333,70,1/31/2016,58
137,3,1.3,1,2,1,1,1,0800_0815,0600_0900,409,61.22222222,70,1/31/2016,136.3333333
137,1,1.3,1,2,0,1,1,0815_0830,0600_0900,54,69.66666667,70,1/31/2016,54
137,3,1.3,1,2,1,1,1,0815_0830,0600_0900,381,59.66666667,70,1/31/2016,127
137,1,1.3,1,2,0,1,1,0830_0845,0600_0900,59,69.33333333,70,1/31/2016,59
137,3,1.3,1,2,1,1,1,0830_0845,0600_0900,410,60.33333333,70,1/31/2016,136.6666667
137,1,1.3,1,2,0,1,1,0845_0900,0600_0900,74,72,70,1/31/2016,74
137,3,1.3,1,2,1,1,1,0845_0900,0600_0900,423,61.77777778,70,1/31/2016,141
137,1,1.3,1,2,0,1,1,0900_0915,0900_1400,79,71.66666667,70,1/31/2016,79
137,3,1.3,1,2,1,1,1,0900_0915,0900_1400,566,63.55555556,70,1/31/2016,188.6666667
137,1,1.3,1,2,0,1,1,0915_0930,0900_1400,88,72.33333333,70,1/31/2016,88
137,3,1.3,1,2,1,1,1,0915_0930,0900_1400,524,60.33333333,70,1/31/2016,174.6666667
137,1,1.3,1,2,0,1,1,0930_0945,0900_1400,98,69.33333333,70,1/31/2016,98
137,3,1.3,1,2,1,1,1,0930_0945,0900_1400,554,61.11111111,70,1/31/2016,184.6666667
137,1,1.3,1,2,0,1,1,0945_1000,0900_1400,102,71,70,1/31/2016,102
137,3,1.3,1,2,1,1,1,0945_1000,0900_1400,497,62.44444444,70,1/31/2016,165.6666667
137,1,1.3,1,2,0,1,1,1000_1015,0900_1400,124,72.33333333,70,1/31/2016,124
137,3,1.3,1,2,1,1,1,1000_1015,0900_1400,549,61.33333333,70,1/31/2016,183
137,1,1.3,1,2,0,1,1,1015_1030,0900_1400,130,73.33333333,70,1/31/2016,130
137,3,1.3,1,2,1,1,1,1015_1030,0900_1400,625,61.77777778,70,1/31/2016,208.3333333
137,1,1.3,1,2,0,1,1,1030_1045,0900_1400,172,73,70,1/31/2016,172
137,3,1.3,1,2,1,1,1,1030_1045,0900_1400,607,61.22222222,70,1/31/2016,202.3333333
137,1,1.3,1,2,0,1,1,1045_1100,0900_1400,162,72.33333333,70,1/31/2016,162
137,3,1.3,1,2,1,1,1,1045_1100,0900_1400,615,62.44444444,70,1/31/2016,205
137,1,1.3,1,2,0,1,1,1100_1115,0900_1400,152,70.33333333,70,1/31/2016,152
137,3,1.3,1,2,1,1,1,1100_1115,0900_1400,627,61.22222222,70,1/31/2016,209
137,1,1.3,1,2,0,1,1,1115_1130,0900_1400,133,72,70,1/31/2016,133
137,3,1.3,1,2,1,1,1,1115_1130,0900_1400,647,60.88888889,70,1/31/2016,215.6666667
137,1,1.3,1,2,0,1,1,1130_1145,0900_1400,142,71.66666667,70,1/31/2016,142
137,3,1.3,1,2,1,1,1,1130_1145,0900_1400,664,60.66666667,70,1/31/2016,221.3333333
137,1,1.3,1,2,0,1,1,1145_1200,0900_1400,148,73.33333333,70,1/31/2016,148
137,3,1.3,1,2,1,1,1,1145_1200,0900_1400,676,61,70,1/31/2016,225.3333333
137,1,1.3,1,2,0,1,1,1200_1215,0900_1400,142,72,70,1/31/2016,142
137,3,1.3,1,2,1,1,1,1200_1215,0900_1400,693,61.66666667,70,1/31/2016,231
137,1,1.3,1,2,0,1,1,1215_1230,0900_1400,161,72.66666667,70,1/31/2016,161
137,3,1.3,1,2,1,1,1,1215_1230,0900_1400,702,61.66666667,70,1/31/2016,234
137,1,1.3,1,2,0,1,1,1230_1245,0900_1400,180,73.33333333,70,1/31/2016,180
137,3,1.3,1,2,1,1,1,1230_1245,0900_1400,748,61.88888889,70,1/31/2016,249.3333333
137,1,1.3,1,2,0,1,1,1245_1300,0900_1400,174,72.33333333,70,1/31/2016,174
137,3,1.3,1,2,1,1,1,1245_1300,0900_1400,752,62.22222222,70,1/31/2016,250.6666667
137,1,1.3,1,2,0,1,1,1300_1315,0900_1400,195,73.66666667,70,1/31/2016,195
137,3,1.3,1,2,1,1,1,1300_1315,0900_1400,683,62.66666667,70,1/31/2016,227.6666667
137,1,1.3,1,2,0,1,1,1315_1330,0900_1400,215,73.66666667,70,1/31/2016,215
137,3,1.3,1,2,1,1,1,1315_1330,0900_1400,793,62.88888889,70,1/31/2016,264.3333333
137,1,1.3,1,2,0,1,1,1330_1345,0900_1400,197,71.33333333,70,1/31/2016,197
137,3,1.3,1,2,1,1,1,1330_1345,0900_1400,774,61.66666667,70,1/31/2016,258
137,1,1.3,1,2,0,1,1,1345_1400,0900_1400,189,71.66666667,70,1/31/2016,189
137,3,1.3,1,2,1,1,1,1345_1400,0900_1400,768,61.77777778,70,1/31/2016,256
137,1,1.3,1,2,0,1,1,1400_1415,1400_1800,208,72.66666667,70,1/31/2016,208
137,3,1.3,1,2,1,1,1,1400_1415,1400_1800,807,63.11111111,70,1/31/2016,269
137,1,1.3,1,2,0,1,1,1415_1430,1400_1800,250,70.66666667,70,1/31/2016,250
137,3,1.3,1,2,1,1,1,1415_1430,1400_1800,814,62.33333333,70,1/31/2016,271.3333333
137,1,1.3,1,2,0,1,1,1430_1445,1400_1800,208,71.66666667,70,1/31/2016,208
137,3,1.3,1,2,1,1,1,1430_1445,1400_1800,844,63.22222222,70,1/31/2016,281.3333333
137,1,1.3,1,2,0,1,1,1445_1500,1400_1800,224,71,70,1/31/2016,224
137,3,1.3,1,2,1,1,1,1445_1500,1400_1800,858,62.44444444,70,1/31/2016,286
137,1,1.3,1,2,0,1,1,1500_1515,1400_1800,219,71.66666667,70,1/31/2016,219
137,3,1.3,1,2,1,1,1,1500_1515,1400_1800,836,62.66666667,70,1/31/2016,278.6666667
137,1,1.3,1,2,0,1,1,1515_1530,1400_1800,182,71.33333333,70,1/31/2016,182
137,3,1.3,1,2,1,1,1,1515_1530,1400_1800,831,63,70,1/31/2016,277
137,1,1.3,1,2,0,1,1,1530_1545,1400_1800,221,70.66666667,70,1/31/2016,221
137,3,1.3,1,2,1,1,1,1530_1545,1400_1800,831,62.44444444,70,1/31/2016,277
137,1,1.3,1,2,0,1,1,1545_1600,1400_1800,203,72.66666667,70,1/31/2016,203
137,3,1.3,1,2,1,1,1,1545_1600,1400_1800,857,61.77777778,70,1/31/2016,285.6666667
137,1,1.3,1,2,0,1,1,1600_1615,1400_1800,259,71.33333333,70,1/31/2016,259
137,3,1.3,1,2,1,1,1,1600_1615,1400_1800,815,63.11111111,70,1/31/2016,271.6666667
137,1,1.3,1,2,0,1,1,1615_1630,1400_1800,196,72.33333333,70,1/31/2016,196
137,3,1.3,1,2,1,1,1,1615_1630,1400_1800,782,62.55555556,70,1/31/2016,260.6666667
137,1,1.3,1,2,0,1,1,1630_1645,1400_1800,206,72.66666667,70,1/31/2016,206
137,3,1.3,1,2,1,1,1,1630_1645,1400_1800,812,63.11111111,70,1/31/2016,270.6666667
137,1,1.3,1,2,0,1,1,1645_1700,1400_1800,206,71.66666667,70,1/31/2016,206
137,3,1.3,1,2,1,1,1,1645_1700,1400_1800,835,61.88888889,70,1/31/2016,278.3333333
137,1,1.3,1,2,0,1,1,1700_1715,1400_1800,195,71,70,1/31/2016,195
137,3,1.3,1,2,1,1,1,1700_1715,1400_1800,729,60.77777778,70,1/31/2016,243
137,1,1.3,1,2,0,1,1,1715_1730,1400_1800,199,71,70,1/31/2016,199
137,3,1.3,1,2,1,1,1,1715_1730,1400_1800,722,62.22222222,70,1/31/2016,240.6666667
137,1,1.3,1,2,0,1,1,1730_1745,1400_1800,245,70.66666667,70,1/31/2016,245
137,3,1.3,1,2,1,1,1,1730_1745,1400_1800,737,61.11111111,70,1/31/2016,245.6666667
137,1,1.3,1,2,0,1,1,1745_1800,1400_1800,194,71.33333333,70,1/31/2016,194
137,3,1.3,1,2,1,1,1,1745_1800,1400_1800,707,61.11111111,70,1/31/2016,235.6666667
137,1,1.3,1,2,0,1,1,1800_1815,1800_0600,171,72,70,1/31/2016,171
137,3,1.3,1,2,1,1,1,1800_1815,1800_0600,729,62,70,1/31/2016,243
137,1,1.3,1,2,0,1,1,1815_1830,1800_0600,180,71.33333333,70,1/31/2016,180
137,3,1.3,1,2,1,1,1,1815_1830,1800_0600,728,60,70,1/31/2016,242.6666667
137,1,1.3,1,2,0,1,1,1830_1845,1800_0600,185,71.66666667,70,1/31/2016,185
137,3,1.3,1,2,1,1,1,1830_1845,1800_0600,766,60.55555556,70,1/31/2016,255.3333333
137,1,1.3,1,2,0,1,1,1845_1900,1800_0600,197,71.66666667,70,1/31/2016,197
137,3,1.3,1,2,1,1,1,1845_1900,1800_0600,742,61.66666667,70,1/31/2016,247.3333333
137,1,1.3,1,2,0,1,1,1900_1915,1800_0600,203,71,70,1/31/2016,203
137,3,1.3,1,2,1,1,1,1900_1915,1800_0600,709,60.55555556,70,1/31/2016,236.3333333
137,1,1.3,1,2,0,1,1,1915_1930,1800_0600,172,71,70,1/31/2016,172
137,3,1.3,1,2,1,1,1,1915_1930,1800_0600,686,61.44444444,70,1/31/2016,228.6666667
137,1,1.3,1,2,0,1,1,1930_1945,1800_0600,173,72.66666667,70,1/31/2016,173
137,3,1.3,1,2,1,1,1,1930_1945,1800_0600,659,62,70,1/31/2016,219.6666667
137,1,1.3,1,2,0,1,1,1945_2000,1800_0600,135,72.66666667,70,1/31/2016,135
137,3,1.3,1,2,1,1,1,1945_2000,1800_0600,614,63,70,1/31/2016,204.6666667
137,1,1.3,1,2,0,1,1,2000_2015,1800_0600,172,67.33333333,70,1/31/2016,172
137,3,1.3,1,2,1,1,1,2000_2015,1800_0600,563,58.11111111,70,1/31/2016,187.6666667
137,1,1.3,1,2,0,1,1,2015_2030,1800_0600,167,69.33333333,70,1/31/2016,167
137,3,1.3,1,2,1,1,1,2015_2030,1800_0600,574,61.77777778,70,1/31/2016,191.3333333
137,1,1.3,1,2,0,1,1,2030_2045,1800_0600,122,71.33333333,70,1/31/2016,122
137,3,1.3,1,2,1,1,1,2030_2045,1800_0600,596,63.11111111,70,1/31/2016,198.6666667
137,1,1.3,1,2,0,1,1,2045_2100,1800_0600,114,72.33333333,70,1/31/2016,114
137,3,1.3,1,2,1,1,1,2045_2100,1800_0600,550,62.44444444,70,1/31/2016,183.3333333
137,1,1.3,1,2,0,1,1,2100_2115,1800_0600,123,72.66666667,70,1/31/2016,123
137,3,1.3,1,2,1,1,1,2100_2115,1800_0600,479,61.88888889,70,1/31/2016,159.6666667
